 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         40.1067    -2986.81  0.4267 -0.103E+01      -3208.61  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.71  0.4834 -0.964E-03
         40.1388    -2765.74  0.4331 -0.103E+01      -3208.60  0.4139  0.918E-03      -1920.42  0.4544  0.120E-02      -1369.70  0.4834 -0.962E-03
         40.1806    -2476.08  0.4414 -0.103E+01      -3208.60  0.4139  0.918E-03      -1920.42  0.4544  0.120E-02      -1369.68  0.4834 -0.961E-03
         40.2349    -2193.41  0.4519 -0.103E+01      -3208.59  0.4139  0.918E-03      -1920.42  0.4544  0.120E-02      -1369.66  0.4834 -0.960E-03
         40.3054    -1858.76  0.4651 -0.103E+01      -3208.58  0.4139  0.918E-03      -1920.41  0.4544  0.120E-02      -1369.64  0.4834 -0.962E-03
         40.3972    -1541.66  0.4811 -0.103E+01      -3208.57  0.4139  0.918E-03      -1920.41  0.4544  0.120E-02      -1369.60  0.4834 -0.961E-03
         40.5164    -1239.36  0.4993 -0.103E+01      -3208.56  0.4139  0.918E-03      -1920.40  0.4544  0.120E-02      -1369.56  0.4834 -0.962E-03
         40.6357    -1044.36  0.5143 -0.103E+01      -3208.54  0.4139  0.918E-03      -1920.39  0.4544  0.120E-02      -1369.51  0.4834 -0.962E-03
         40.7549     -906.16  0.5264 -0.103E+01      -3208.53  0.4139  0.918E-03      -1920.39  0.4544  0.120E-02      -1369.47  0.4834 -0.961E-03
         40.8742     -812.10  0.5363 -0.103E+01      -3208.52  0.4139  0.918E-03      -1920.38  0.4544  0.120E-02      -1369.43  0.4834 -0.961E-03
         41.0292     -714.31  0.5464 -0.103E+01      -3208.50  0.4139  0.918E-03      -1920.37  0.4544  0.120E-02      -1369.37  0.4834 -0.962E-03
         41.2308     -624.54  0.5574 -0.103E+01      -3208.48  0.4139  0.918E-03      -1920.35  0.4544  0.120E-02      -1369.30  0.4834 -0.962E-03
         41.4928     -543.83  0.5689 -0.103E+01      -3208.45  0.4139  0.918E-03      -1920.34  0.4544  0.120E-02      -1369.20  0.4834 -0.962E-03
