TOA5,Formula: _ = 4.94_10_4 _mV _0.554,,,,,,,,,,,
TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
TS,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
13/07/16 10:15,44.04%,46.81%,44.73%,#VALUE!,37.87%,#VALUE!,48.34%,48.83%,41.57%,58.42%,#VALUE!,#VALUE!
13/07/16 10:30,43.99%,46.76%,44.73%,#VALUE!,37.87%,#VALUE!,48.34%,48.83%,41.52%,58.42%,#VALUE!,#VALUE!
13/07/16 10:45,43.99%,46.76%,44.73%,#VALUE!,37.82%,#VALUE!,48.34%,48.83%,41.52%,58.37%,#VALUE!,#VALUE!
13/07/16 11:00,43.94%,46.76%,44.73%,#VALUE!,37.82%,#VALUE!,48.29%,48.83%,41.47%,58.42%,#VALUE!,#VALUE!
13/07/16 11:15,43.94%,46.76%,44.73%,#VALUE!,37.82%,#VALUE!,48.34%,48.83%,41.52%,58.37%,#VALUE!,#VALUE!
13/07/16 11:30,43.89%,46.76%,44.73%,#VALUE!,37.77%,#VALUE!,48.29%,48.83%,41.52%,58.37%,#VALUE!,#VALUE!
13/07/16 11:45,43.89%,46.76%,44.73%,#VALUE!,37.77%,#VALUE!,48.29%,48.83%,41.47%,58.42%,#VALUE!,#VALUE!
13/07/16 12:00,43.84%,46.76%,44.68%,#VALUE!,37.77%,#VALUE!,48.29%,48.83%,41.42%,58.42%,#VALUE!,#VALUE!
13/07/16 12:15,43.80%,46.71%,44.68%,#VALUE!,37.72%,#VALUE!,48.34%,48.83%,41.42%,58.37%,#VALUE!,#VALUE!
13/07/16 12:30,43.80%,46.71%,44.68%,#VALUE!,37.72%,#VALUE!,48.29%,48.78%,41.42%,58.37%,#VALUE!,#VALUE!
13/07/16 12:45,43.75%,46.71%,44.64%,#VALUE!,37.67%,#VALUE!,48.29%,48.83%,41.42%,58.42%,#VALUE!,#VALUE!
13/07/16 13:00,43.70%,46.71%,44.64%,#VALUE!,37.67%,#VALUE!,48.29%,48.83%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 13:15,43.70%,46.66%,44.64%,#VALUE!,37.67%,#VALUE!,48.29%,48.78%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 13:30,43.65%,46.66%,44.64%,#VALUE!,37.67%,#VALUE!,48.34%,48.78%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 13:45,43.65%,46.66%,44.64%,#VALUE!,37.62%,#VALUE!,48.29%,48.78%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 14:00,43.60%,46.66%,44.64%,#VALUE!,37.62%,#VALUE!,48.34%,48.78%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 14:15,43.55%,46.66%,44.64%,#VALUE!,37.62%,#VALUE!,48.29%,48.78%,41.37%,58.42%,#VALUE!,#VALUE!
13/07/16 14:30,43.55%,46.66%,44.59%,#VALUE!,37.57%,#VALUE!,48.29%,48.78%,41.33%,58.42%,#VALUE!,#VALUE!
13/07/16 14:45,43.50%,46.61%,44.59%,#VALUE!,37.57%,#VALUE!,48.34%,48.78%,41.33%,58.42%,#VALUE!,#VALUE!
13/07/16 15:00,43.45%,46.66%,44.59%,#VALUE!,37.57%,#VALUE!,48.34%,48.83%,41.33%,58.37%,#VALUE!,#VALUE!
13/07/16 15:15,43.40%,46.61%,44.59%,#VALUE!,37.57%,#VALUE!,48.34%,48.78%,41.33%,58.37%,#VALUE!,#VALUE!
13/07/16 15:30,43.40%,46.61%,44.59%,#VALUE!,37.52%,#VALUE!,48.34%,48.74%,41.28%,58.37%,#VALUE!,#VALUE!
13/07/16 15:45,43.35%,46.61%,44.59%,#VALUE!,37.52%,#VALUE!,48.34%,48.74%,41.28%,58.42%,#VALUE!,#VALUE!
13/07/16 16:00,43.30%,46.56%,44.54%,#VALUE!,37.47%,#VALUE!,48.39%,48.78%,41.23%,58.42%,#VALUE!,#VALUE!
13/07/16 16:15,43.25%,46.56%,44.54%,#VALUE!,37.47%,#VALUE!,48.39%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 16:30,43.25%,46.56%,44.54%,#VALUE!,37.47%,#VALUE!,48.34%,48.78%,41.23%,58.42%,#VALUE!,#VALUE!
13/07/16 16:45,43.20%,46.56%,44.54%,#VALUE!,37.42%,#VALUE!,48.34%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 17:00,43.20%,46.56%,44.54%,#VALUE!,37.42%,#VALUE!,48.49%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 17:15,43.15%,46.51%,44.54%,#VALUE!,37.42%,#VALUE!,48.44%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 17:30,43.15%,46.51%,44.54%,#VALUE!,37.42%,#VALUE!,48.44%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 17:45,43.15%,46.51%,44.54%,#VALUE!,37.42%,#VALUE!,48.49%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 18:00,43.10%,46.51%,44.54%,#VALUE!,37.42%,#VALUE!,48.49%,48.78%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 18:15,43.10%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.39%,48.74%,41.23%,58.37%,#VALUE!,#VALUE!
13/07/16 18:30,43.10%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.29%,48.78%,41.18%,58.37%,#VALUE!,#VALUE!
13/07/16 18:45,43.10%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.29%,48.74%,41.18%,58.32%,#VALUE!,#VALUE!
13/07/16 19:00,43.10%,46.51%,44.49%,#VALUE!,37.32%,#VALUE!,48.29%,48.74%,41.18%,58.37%,#VALUE!,#VALUE!
13/07/16 19:15,43.05%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.29%,48.74%,41.18%,58.32%,#VALUE!,#VALUE!
13/07/16 19:30,43.05%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.39%,48.74%,41.18%,58.37%,#VALUE!,#VALUE!
13/07/16 19:45,43.05%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.78%,41.18%,58.32%,#VALUE!,#VALUE!
13/07/16 20:00,43.05%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.18%,58.37%,#VALUE!,#VALUE!
13/07/16 20:15,43.05%,46.51%,44.49%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.13%,58.32%,#VALUE!,#VALUE!
13/07/16 20:30,43.05%,46.51%,44.54%,#VALUE!,37.37%,#VALUE!,48.39%,48.74%,41.18%,58.32%,#VALUE!,#VALUE!
13/07/16 20:45,43.00%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.13%,58.32%,#VALUE!,#VALUE!
13/07/16 21:00,43.05%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.13%,58.32%,#VALUE!,#VALUE!
13/07/16 21:15,43.05%,46.51%,44.49%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.13%,58.32%,#VALUE!,#VALUE!
13/07/16 21:30,43.00%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.78%,41.13%,58.32%,#VALUE!,#VALUE!
13/07/16 21:45,43.05%,46.51%,44.49%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.08%,58.47%,#VALUE!,#VALUE!
13/07/16 22:00,43.05%,46.51%,44.49%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.13%,63.90%,#VALUE!,#VALUE!
13/07/16 22:15,43.05%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.78%,41.08%,60.59%,#VALUE!,#VALUE!
13/07/16 22:30,43.00%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.08%,#VALUE!,#VALUE!,#VALUE!
13/07/16 22:45,43.00%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.08%,66.52%,#VALUE!,#VALUE!
13/07/16 23:00,43.00%,46.51%,44.54%,#VALUE!,37.32%,#VALUE!,48.39%,48.74%,41.08%,59.90%,#VALUE!,#VALUE!
13/07/16 23:15,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.34%,48.74%,41.08%,58.76%,#VALUE!,#VALUE!
13/07/16 23:30,43.00%,46.46%,44.49%,#VALUE!,37.27%,#VALUE!,48.34%,48.74%,41.08%,58.52%,#VALUE!,#VALUE!
13/07/16 23:45,43.00%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.39%,48.74%,41.08%,58.66%,#VALUE!,#VALUE!
14/07/16 0:00,43.00%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.08%,59.01%,#VALUE!,#VALUE!
14/07/16 0:15,43.00%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.39%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 0:30,43.00%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.39%,48.74%,41.08%,58.22%,#VALUE!,#VALUE!
14/07/16 0:45,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.39%,48.74%,41.08%,58.22%,#VALUE!,#VALUE!
14/07/16 1:00,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.39%,48.74%,41.08%,58.17%,#VALUE!,#VALUE!
14/07/16 1:15,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.08%,58.22%,#VALUE!,#VALUE!
14/07/16 1:30,42.96%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.49%,48.74%,41.08%,58.27%,#VALUE!,#VALUE!
14/07/16 1:45,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 2:00,43.00%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 2:15,43.00%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.03%,58.17%,#VALUE!,#VALUE!
14/07/16 2:30,42.96%,46.51%,44.49%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 2:45,42.96%,46.51%,44.54%,#VALUE!,37.27%,#VALUE!,48.44%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 3:00,42.96%,46.51%,44.49%,#VALUE!,37.23%,#VALUE!,48.39%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 3:15,43.00%,46.51%,44.49%,#VALUE!,37.23%,#VALUE!,48.39%,48.74%,41.03%,58.22%,#VALUE!,#VALUE!
14/07/16 3:30,42.96%,46.51%,44.54%,#VALUE!,37.23%,#VALUE!,48.44%,48.74%,40.98%,58.17%,#VALUE!,#VALUE!
14/07/16 3:45,42.96%,46.51%,44.49%,#VALUE!,37.23%,#VALUE!,48.39%,48.74%,40.98%,58.22%,#VALUE!,#VALUE!
14/07/16 4:00,43.00%,46.51%,44.49%,#VALUE!,37.23%,#VALUE!,48.44%,48.74%,40.98%,58.12%,#VALUE!,#VALUE!
14/07/16 4:15,42.96%,46.46%,44.49%,#VALUE!,37.23%,#VALUE!,48.44%,48.74%,40.98%,58.17%,#VALUE!,#VALUE!
14/07/16 4:30,42.96%,46.51%,44.49%,#VALUE!,37.23%,#VALUE!,48.49%,48.74%,40.98%,58.17%,#VALUE!,#VALUE!
14/07/16 4:45,42.96%,46.46%,44.49%,#VALUE!,37.23%,#VALUE!,48.49%,48.74%,40.98%,58.47%,#VALUE!,#VALUE!
14/07/16 5:00,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.49%,48.74%,40.98%,58.22%,#VALUE!,#VALUE!
14/07/16 5:15,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.49%,48.69%,40.93%,58.27%,#VALUE!,#VALUE!
14/07/16 5:30,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.49%,48.74%,40.93%,58.22%,#VALUE!,#VALUE!
14/07/16 5:45,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.54%,48.74%,40.98%,58.22%,#VALUE!,#VALUE!
14/07/16 6:00,42.91%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.49%,48.74%,40.93%,58.17%,#VALUE!,#VALUE!
14/07/16 6:15,42.96%,46.46%,44.49%,#VALUE!,37.18%,#VALUE!,48.49%,48.74%,40.98%,58.17%,#VALUE!,#VALUE!
14/07/16 6:30,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.44%,48.69%,40.98%,58.17%,#VALUE!,#VALUE!
14/07/16 6:45,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.44%,48.74%,40.93%,58.17%,#VALUE!,#VALUE!
14/07/16 7:00,42.96%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.44%,48.74%,40.93%,58.17%,#VALUE!,#VALUE!
14/07/16 7:15,42.91%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.44%,48.74%,40.93%,61.09%,#VALUE!,#VALUE!
14/07/16 7:30,42.91%,46.51%,44.44%,#VALUE!,37.18%,#VALUE!,48.44%,48.74%,40.93%,60.10%,#VALUE!,#VALUE!
14/07/16 7:45,42.91%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.29%,48.69%,40.93%,59.11%,#VALUE!,#VALUE!
14/07/16 8:00,42.91%,46.46%,44.49%,#VALUE!,37.18%,#VALUE!,48.34%,48.74%,40.88%,61.43%,#VALUE!,#VALUE!
14/07/16 8:15,42.91%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.34%,48.69%,40.88%,60.89%,#VALUE!,#VALUE!
14/07/16 8:30,42.86%,46.51%,44.49%,#VALUE!,37.18%,#VALUE!,48.34%,48.69%,40.88%,59.90%,#VALUE!,#VALUE!
14/07/16 8:45,42.91%,46.46%,44.44%,#VALUE!,37.18%,#VALUE!,48.34%,48.74%,40.88%,60.49%,#VALUE!,#VALUE!
14/07/16 9:00,42.86%,46.46%,44.39%,#VALUE!,37.23%,#VALUE!,48.34%,48.74%,40.88%,61.13%,#VALUE!,#VALUE!
14/07/16 9:15,42.86%,46.46%,44.39%,#VALUE!,37.13%,#VALUE!,48.34%,48.74%,40.88%,59.41%,#VALUE!,#VALUE!
14/07/16 9:30,42.86%,46.46%,44.39%,#VALUE!,37.13%,#VALUE!,48.34%,48.74%,40.88%,62.47%,#VALUE!,#VALUE!
14/07/16 9:45,42.86%,46.46%,44.39%,#VALUE!,37.13%,#VALUE!,48.39%,48.74%,40.88%,60.20%,#VALUE!,#VALUE!
14/07/16 10:00,42.81%,46.46%,44.39%,#VALUE!,37.18%,#VALUE!,48.29%,48.74%,40.88%,59.65%,#VALUE!,#VALUE!
14/07/16 10:15,42.76%,46.41%,44.34%,#VALUE!,37.23%,#VALUE!,48.29%,48.69%,40.83%,60.99%,#VALUE!,#VALUE!
14/07/16 10:30,42.71%,46.46%,44.34%,#VALUE!,37.57%,#VALUE!,48.34%,48.69%,40.83%,59.90%,#VALUE!,#VALUE!
14/07/16 10:45,42.66%,46.41%,44.29%,#VALUE!,37.72%,#VALUE!,48.34%,48.64%,40.83%,59.60%,#VALUE!,#VALUE!
14/07/16 11:00,42.61%,46.41%,44.29%,#VALUE!,37.72%,#VALUE!,48.39%,48.64%,40.78%,58.22%,#VALUE!,#VALUE!
14/07/16 11:15,42.56%,46.41%,44.29%,#VALUE!,37.67%,#VALUE!,48.39%,48.64%,40.78%,61.48%,#VALUE!,#VALUE!
14/07/16 11:30,42.51%,46.36%,44.29%,#VALUE!,37.82%,#VALUE!,48.39%,48.59%,40.73%,62.22%,#VALUE!,#VALUE!
14/07/16 11:45,42.46%,46.36%,44.24%,#VALUE!,37.82%,#VALUE!,48.44%,48.64%,40.63%,58.52%,#VALUE!,#VALUE!
14/07/16 12:00,42.41%,46.36%,44.24%,#VALUE!,37.82%,#VALUE!,48.39%,48.59%,40.49%,60.59%,#VALUE!,#VALUE!
14/07/16 12:15,42.31%,46.31%,44.19%,#VALUE!,37.82%,#VALUE!,48.39%,48.59%,40.49%,58.57%,#VALUE!,#VALUE!
14/07/16 12:30,42.31%,46.31%,44.19%,#VALUE!,37.82%,#VALUE!,48.39%,48.54%,40.49%,59.55%,#VALUE!,#VALUE!
14/07/16 12:45,42.26%,46.31%,44.19%,#VALUE!,37.82%,#VALUE!,48.39%,48.59%,40.49%,59.90%,#VALUE!,#VALUE!
14/07/16 13:00,42.21%,46.27%,44.19%,#VALUE!,37.82%,#VALUE!,48.39%,48.59%,40.44%,58.12%,#VALUE!,#VALUE!
14/07/16 13:15,42.17%,46.22%,44.19%,#VALUE!,37.77%,#VALUE!,48.39%,48.54%,40.44%,58.17%,#VALUE!,#VALUE!
14/07/16 13:30,42.12%,46.27%,44.19%,#VALUE!,37.77%,#VALUE!,48.44%,48.59%,40.44%,58.62%,#VALUE!,#VALUE!
14/07/16 13:45,42.07%,46.22%,44.14%,#VALUE!,37.77%,#VALUE!,48.39%,48.54%,40.44%,58.91%,#VALUE!,#VALUE!
14/07/16 14:00,42.02%,46.22%,44.14%,#VALUE!,37.72%,#VALUE!,48.39%,48.54%,40.39%,58.17%,#VALUE!,#VALUE!
14/07/16 14:15,41.97%,46.17%,44.14%,#VALUE!,37.72%,#VALUE!,48.39%,48.54%,40.39%,58.17%,#VALUE!,#VALUE!
14/07/16 14:30,41.97%,46.17%,44.14%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.22%,#VALUE!,#VALUE!
14/07/16 14:45,41.92%,46.17%,44.14%,#VALUE!,37.72%,#VALUE!,48.39%,48.54%,40.39%,58.12%,#VALUE!,#VALUE!
14/07/16 15:00,41.87%,46.12%,44.09%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.12%,#VALUE!,#VALUE!
14/07/16 15:15,41.87%,46.17%,44.09%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.12%,#VALUE!,#VALUE!
14/07/16 15:30,41.82%,46.12%,44.14%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.12%,#VALUE!,#VALUE!
14/07/16 15:45,41.77%,46.12%,44.09%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.34%,58.12%,#VALUE!,#VALUE!
14/07/16 16:00,41.77%,46.12%,44.09%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.12%,#VALUE!,#VALUE!
14/07/16 16:15,41.72%,46.12%,44.09%,#VALUE!,37.67%,#VALUE!,48.39%,48.54%,40.39%,58.86%,#VALUE!,#VALUE!
14/07/16 16:30,41.72%,46.12%,44.09%,#VALUE!,37.62%,#VALUE!,48.39%,48.54%,40.39%,58.17%,#VALUE!,#VALUE!
14/07/16 16:45,41.67%,46.12%,44.09%,#VALUE!,37.62%,#VALUE!,48.39%,48.54%,40.49%,58.12%,#VALUE!,#VALUE!
14/07/16 17:00,41.67%,46.12%,44.09%,#VALUE!,37.62%,#VALUE!,48.39%,48.54%,40.53%,58.12%,#VALUE!,#VALUE!
14/07/16 17:15,41.62%,46.07%,44.09%,#VALUE!,37.62%,#VALUE!,48.34%,48.54%,40.53%,58.07%,#VALUE!,#VALUE!
14/07/16 17:30,41.62%,46.07%,44.09%,#VALUE!,37.57%,#VALUE!,48.34%,48.49%,40.53%,58.12%,#VALUE!,#VALUE!
14/07/16 17:45,41.62%,46.07%,44.09%,#VALUE!,37.57%,#VALUE!,48.34%,48.49%,40.49%,58.12%,#VALUE!,#VALUE!
14/07/16 18:00,41.62%,46.07%,44.09%,#VALUE!,37.62%,#VALUE!,48.39%,48.49%,40.49%,59.21%,#VALUE!,#VALUE!
14/07/16 18:15,41.57%,46.07%,44.09%,#VALUE!,37.32%,#VALUE!,48.34%,48.54%,40.49%,58.12%,#VALUE!,#VALUE!
14/07/16 18:30,41.57%,46.02%,44.14%,#VALUE!,36.14%,#VALUE!,48.09%,48.69%,40.68%,58.02%,#VALUE!,#VALUE!
14/07/16 18:45,41.57%,45.97%,44.19%,#VALUE!,36.04%,#VALUE!,47.94%,48.74%,40.88%,58.07%,#VALUE!,#VALUE!
14/07/16 19:00,41.57%,46.02%,44.14%,#VALUE!,35.74%,#VALUE!,47.99%,48.69%,40.83%,58.02%,#VALUE!,#VALUE!
14/07/16 19:15,41.57%,46.02%,44.19%,#VALUE!,35.69%,#VALUE!,47.99%,48.69%,40.83%,57.92%,#VALUE!,#VALUE!
14/07/16 19:30,41.52%,46.07%,44.19%,#VALUE!,35.69%,#VALUE!,47.99%,48.69%,40.83%,57.92%,#VALUE!,#VALUE!
14/07/16 19:45,41.52%,46.02%,44.19%,#VALUE!,35.84%,#VALUE!,48.04%,48.69%,40.83%,61.13%,#VALUE!,#VALUE!
14/07/16 20:00,41.57%,46.07%,44.19%,#VALUE!,35.94%,#VALUE!,48.04%,48.69%,40.83%,58.76%,#VALUE!,#VALUE!
14/07/16 20:15,41.52%,46.02%,44.19%,#VALUE!,36.04%,#VALUE!,48.04%,48.69%,40.88%,59.16%,#VALUE!,#VALUE!
14/07/16 20:30,41.57%,46.07%,44.19%,#VALUE!,36.14%,#VALUE!,48.04%,48.69%,40.93%,57.87%,#VALUE!,#VALUE!
14/07/16 20:45,41.52%,46.02%,44.14%,#VALUE!,36.29%,#VALUE!,48.04%,48.64%,40.98%,57.87%,#VALUE!,#VALUE!
14/07/16 21:00,41.57%,46.07%,44.19%,#VALUE!,36.48%,#VALUE!,48.04%,48.69%,41.03%,59.11%,#VALUE!,#VALUE!
14/07/16 21:15,41.52%,46.07%,44.19%,#VALUE!,36.63%,#VALUE!,48.04%,48.69%,41.03%,58.66%,#VALUE!,#VALUE!
14/07/16 21:30,41.57%,46.07%,44.19%,#VALUE!,36.73%,#VALUE!,48.04%,48.69%,41.08%,58.96%,#VALUE!,#VALUE!
14/07/16 21:45,41.52%,46.07%,44.19%,#VALUE!,36.83%,#VALUE!,48.09%,48.64%,41.13%,59.41%,#VALUE!,#VALUE!
14/07/16 22:00,41.57%,46.07%,44.19%,#VALUE!,36.98%,#VALUE!,48.09%,48.64%,41.23%,58.81%,#VALUE!,#VALUE!
14/07/16 22:15,41.57%,46.07%,44.19%,#VALUE!,37.03%,#VALUE!,48.09%,48.64%,41.23%,58.12%,#VALUE!,#VALUE!
14/07/16 22:30,41.57%,46.07%,44.19%,#VALUE!,37.18%,#VALUE!,48.09%,48.64%,41.28%,60.94%,#VALUE!,#VALUE!
14/07/16 22:45,41.57%,46.07%,44.19%,#VALUE!,37.27%,#VALUE!,48.09%,48.64%,41.33%,57.82%,#VALUE!,#VALUE!
14/07/16 23:00,41.57%,46.07%,44.19%,#VALUE!,37.37%,#VALUE!,48.09%,48.64%,41.33%,58.86%,#VALUE!,#VALUE!
14/07/16 23:15,41.57%,46.07%,44.19%,#VALUE!,37.42%,#VALUE!,48.09%,48.64%,41.33%,60.39%,#VALUE!,#VALUE!
14/07/16 23:30,41.57%,46.07%,44.19%,#VALUE!,37.52%,#VALUE!,48.14%,48.64%,41.37%,57.82%,#VALUE!,#VALUE!
14/07/16 23:45,41.57%,46.07%,44.19%,#VALUE!,37.57%,#VALUE!,48.09%,48.64%,41.37%,57.82%,#VALUE!,#VALUE!
15/07/16 0:00,41.57%,46.07%,44.19%,#VALUE!,37.67%,#VALUE!,48.09%,48.64%,41.37%,57.82%,#VALUE!,#VALUE!
15/07/16 0:15,41.57%,46.07%,44.19%,#VALUE!,37.72%,#VALUE!,48.09%,48.64%,41.42%,59.70%,#VALUE!,#VALUE!
15/07/16 0:30,41.62%,46.07%,44.14%,#VALUE!,37.77%,#VALUE!,48.09%,48.64%,41.47%,62.12%,#VALUE!,#VALUE!
15/07/16 0:45,41.57%,46.07%,44.19%,#VALUE!,37.82%,#VALUE!,48.09%,48.59%,41.47%,63.11%,#VALUE!,#VALUE!
15/07/16 1:00,41.62%,46.07%,44.19%,#VALUE!,37.87%,#VALUE!,48.14%,48.64%,41.47%,62.72%,#VALUE!,#VALUE!
15/07/16 1:15,41.62%,46.07%,44.19%,#VALUE!,37.92%,#VALUE!,48.14%,48.64%,41.47%,61.73%,#VALUE!,#VALUE!
15/07/16 1:30,41.57%,46.07%,44.19%,#VALUE!,37.92%,#VALUE!,48.14%,48.64%,41.47%,59.60%,#VALUE!,#VALUE!
15/07/16 1:45,41.57%,46.07%,44.14%,#VALUE!,37.92%,#VALUE!,48.14%,48.64%,41.47%,59.65%,#VALUE!,#VALUE!
15/07/16 2:00,41.62%,46.07%,44.14%,#VALUE!,37.97%,#VALUE!,48.14%,48.64%,41.47%,58.86%,#VALUE!,#VALUE!
15/07/16 2:15,41.62%,46.07%,44.14%,#VALUE!,38.02%,#VALUE!,48.09%,48.64%,41.47%,59.01%,#VALUE!,#VALUE!
15/07/16 2:30,41.62%,46.07%,44.19%,#VALUE!,38.02%,#VALUE!,48.14%,48.64%,41.47%,57.87%,#VALUE!,#VALUE!
15/07/16 2:45,41.62%,46.07%,44.14%,#VALUE!,38.02%,#VALUE!,48.09%,48.64%,41.47%,59.50%,#VALUE!,#VALUE!
15/07/16 3:00,41.62%,46.07%,44.19%,#VALUE!,38.06%,#VALUE!,48.14%,48.64%,41.52%,58.62%,#VALUE!,#VALUE!
15/07/16 3:15,41.62%,46.07%,44.14%,#VALUE!,38.06%,#VALUE!,48.14%,48.59%,41.52%,57.92%,#VALUE!,#VALUE!
15/07/16 3:30,41.62%,46.07%,44.14%,#VALUE!,38.06%,#VALUE!,48.14%,48.59%,41.52%,58.57%,#VALUE!,#VALUE!
15/07/16 3:45,41.62%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.09%,48.59%,41.47%,58.42%,#VALUE!,#VALUE!
15/07/16 4:00,41.62%,46.07%,44.19%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.47%,57.87%,#VALUE!,#VALUE!
15/07/16 4:15,41.62%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.52%,57.87%,#VALUE!,#VALUE!
15/07/16 4:30,41.62%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.64%,41.47%,57.92%,#VALUE!,#VALUE!
15/07/16 4:45,41.67%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.47%,57.87%,#VALUE!,#VALUE!
15/07/16 5:00,41.62%,46.07%,44.19%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.47%,57.92%,#VALUE!,#VALUE!
15/07/16 5:15,41.67%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.47%,57.87%,#VALUE!,#VALUE!
15/07/16 5:30,41.67%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.42%,57.87%,#VALUE!,#VALUE!
15/07/16 5:45,41.67%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.47%,57.87%,#VALUE!,#VALUE!
15/07/16 6:00,41.67%,46.07%,44.14%,#VALUE!,38.16%,#VALUE!,48.14%,48.59%,41.42%,57.87%,#VALUE!,#VALUE!
15/07/16 6:15,41.67%,46.07%,44.14%,#VALUE!,38.11%,#VALUE!,48.14%,48.59%,41.42%,57.82%,#VALUE!,#VALUE!
