 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  25. 9.    Time:  15: 2:22
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         23.2446    -2723.38  0.4344 -0.600E-01      -1960.77  0.4529  0.933E-03      -1503.54  0.4750  0.187E-03      -1392.28  0.4819 -0.923E-03
         24.2096    -2399.88  0.4439 -0.600E-01      -1960.74  0.4529  0.933E-03      -1503.54  0.4750  0.187E-03      -1391.83  0.4820 -0.924E-03
         25.3677    -2142.11  0.4540 -0.600E-01      -1960.71  0.4529  0.934E-03      -1503.55  0.4750  0.187E-03      -1391.32  0.4820 -0.925E-03
         26.9118    -1852.67  0.4655 -0.600E-01      -1960.67  0.4529  0.934E-03      -1503.56  0.4750  0.187E-03      -1390.67  0.4820 -0.926E-03
         30.0000    -1517.07  0.4819 -0.600E-01      -1960.58  0.4529  0.935E-03      -1503.58  0.4750  0.188E-03      -1389.47  0.4821 -0.928E-03
         32.0000    -1346.47  0.4929 -0.700E-01      -1960.52  0.4529  0.935E-03      -1503.59  0.4750  0.188E-03      -1388.73  0.4822 -0.929E-03
         34.6667    -1177.21  0.5034 -0.700E-01      -1960.44  0.4529  0.936E-03      -1503.61  0.4750  0.188E-03      -1387.80  0.4822 -0.930E-03
         40.0000     -987.52  0.5189 -0.700E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.933E-03
         40.0001     -987.77  0.5189 -0.909E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0002     -987.71  0.5189 -0.895E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0004     -987.73  0.5189 -0.904E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0006     -987.70  0.5189 -0.904E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0009     -987.68  0.5189 -0.896E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0013     -987.65  0.5189 -0.897E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0018     -987.60  0.5189 -0.897E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0024     -987.55  0.5189 -0.898E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.103E-02
         40.0032     -987.48  0.5189 -0.899E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.850E-03
         40.0043     -987.39  0.5189 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.892E-03
         40.0056     -987.27  0.5189 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.925E-03
         40.0074     -987.11  0.5190 -0.899E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.949E-03
         40.0098     -986.91  0.5190 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.905E-03
         40.0128     -986.65  0.5190 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.934E-03
         40.0167     -986.30  0.5190 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.919E-03
         40.0218     -985.86  0.5191 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.11  0.4823 -0.945E-03
         40.0285     -985.29  0.5191 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.10  0.4823 -0.921E-03
         40.0372     -984.54  0.5192 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.10  0.4823 -0.929E-03
         40.0484     -983.57  0.5192 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.10  0.4823 -0.927E-03
         40.0630     -982.31  0.5193 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.09  0.4823 -0.931E-03
         40.0820     -980.69  0.5195 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.09  0.4823 -0.931E-03
         40.1067     -978.58  0.5196 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.08  0.4823 -0.936E-03
         40.1388     -975.87  0.5199 -0.900E-01      -1960.27  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.07  0.4823 -0.935E-03
         40.1806     -972.37  0.5201 -0.900E-01      -1960.26  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.06  0.4823 -0.932E-03
         40.2349     -967.86  0.5205 -0.900E-01      -1960.26  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.04  0.4823 -0.933E-03
         40.3054     -962.08  0.5210 -0.900E-01      -1960.26  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1386.02  0.4823 -0.933E-03
         40.3972     -954.70  0.5215 -0.900E-01      -1960.26  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1385.99  0.4823 -0.933E-03
         40.5164     -947.46  0.5223 -0.900E-01      -1960.25  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1385.95  0.4823 -0.933E-03
         40.6715     -937.95  0.5232 -0.900E-01      -1960.25  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1385.90  0.4823 -0.934E-03
         40.8730     -926.59  0.5244 -0.900E-01      -1960.24  0.4529  0.937E-03      -1503.65  0.4750  0.188E-03      -1385.84  0.4823 -0.934E-03
         41.1350     -912.47  0.5258 -0.900E-01      -1960.23  0.4529  0.938E-03      -1503.65  0.4750  0.188E-03      -1385.76  0.4824 -0.934E-03
         41.4756     -895.50  0.5275 -0.900E-01      -1960.22  0.4529  0.938E-03      -1503.66  0.4750  0.188E-03      -1385.65  0.4824 -0.934E-03
         41.9184     -875.61  0.5295 -0.900E-01      -1960.21  0.4529  0.938E-03      -1503.66  0.4750  0.188E-03      -1385.52  0.4824 -0.934E-03
         42.4940     -852.24  0.5318 -0.900E-01      -1960.19  0.4529  0.938E-03      -1503.66  0.4750  0.188E-03      -1385.34  0.4824 -0.935E-03
         43.2446     -824.68  0.5346 -0.900E-01      -1960.17  0.4529  0.938E-03      -1503.67  0.4750  0.188E-03      -1385.12  0.4824 -0.935E-03
         44.2096     -791.71  0.5379 -0.900E-01      -1960.14  0.4529  0.938E-03      -1503.68  0.4750  0.188E-03      -1384.83  0.4824 -0.935E-03
         45.3677     -754.21  0.5417 -0.900E-01      -1960.10  0.4529  0.938E-03      -1503.69  0.4750  0.188E-03      -1384.50  0.4824 -0.936E-03
         46.9118     -719.75  0.5458 -0.900E-01      -1960.05  0.4529  0.939E-03      -1503.70  0.4750  0.188E-03      -1384.06  0.4825 -0.937E-03
         50.0000     -662.49  0.5528 -0.900E-01      -1959.96  0.4529  0.939E-03      -1503.72  0.4750  0.189E-03      -1383.21  0.4825 -0.938E-03
         52.5000     -641.54  0.5554 -0.800E-01      -1959.88  0.4529  0.939E-03      -1503.74  0.4750  0.189E-03      -1382.55  0.4826 -0.939E-03
         55.0000     -615.35  0.5587 -0.800E-01      -1959.80  0.4529  0.940E-03      -1503.76  0.4750  0.189E-03      -1381.91  0.4826 -0.940E-03
         60.0000     -570.60  0.5650 -0.800E-01      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.942E-03
         60.0001     -570.16  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0002     -570.25  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0004     -570.14  0.5650 -0.159E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0006     -570.15  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0009     -570.10  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0013     -570.07  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0018     -570.00  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0024     -569.93  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.102E-02
         60.0032     -569.83  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.836E-03
         60.0043     -569.71  0.5650 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.879E-03
         60.0056     -569.55  0.5651 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.911E-03
         60.0074     -569.34  0.5651 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.936E-03
         60.0098     -569.06  0.5651 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.955E-03
         60.0128     -568.71  0.5652 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.921E-03
         60.0167     -568.25  0.5652 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.943E-03
         60.0218     -567.65  0.5653 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.932E-03
         60.0285     -566.88  0.5654 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.68  0.4827 -0.929E-03
         60.0372     -565.88  0.5656 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.67  0.4827 -0.950E-03
         60.0484     -564.59  0.5658 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.67  0.4827 -0.940E-03
         60.0630     -562.92  0.5660 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.67  0.4827 -0.948E-03
         60.0820     -560.78  0.5663 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.66  0.4827 -0.941E-03
         60.1067     -558.03  0.5668 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.66  0.4827 -0.941E-03
         60.1388     -554.52  0.5673 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.65  0.4827 -0.945E-03
         60.1806     -550.07  0.5679 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.64  0.4827 -0.940E-03
         60.2349     -544.45  0.5688 -0.160E+00      -1959.65  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.63  0.4827 -0.942E-03
         60.3054     -537.42  0.5698 -0.160E+00      -1959.64  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.61  0.4827 -0.943E-03
         60.3972     -528.74  0.5711 -0.160E+00      -1959.64  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.59  0.4827 -0.943E-03
         60.5164     -518.15  0.5726 -0.160E+00      -1959.64  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.56  0.4827 -0.943E-03
         60.6715     -505.47  0.5745 -0.160E+00      -1959.63  0.4529  0.940E-03      -1503.81  0.4750  0.190E-03      -1380.52  0.4827 -0.943E-03
         60.8730     -490.58  0.5767 -0.160E+00      -1959.63  0.4529  0.940E-03      -1503.82  0.4750  0.190E-03      -1380.47  0.4827 -0.943E-03
         61.1350     -473.81  0.5792 -0.160E+00      -1959.62  0.4529  0.940E-03      -1503.82  0.4750  0.190E-03      -1380.41  0.4827 -0.943E-03
         61.4756     -458.26  0.5820 -0.160E+00      -1959.61  0.4529  0.940E-03      -1503.82  0.4750  0.190E-03      -1380.32  0.4827 -0.943E-03
         61.9184     -440.87  0.5849 -0.160E+00      -1959.60  0.4529  0.940E-03      -1503.83  0.4750  0.190E-03      -1380.22  0.4827 -0.943E-03
